date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:41	84542/84542	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:56%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-24.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-24.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:42	145662/145662	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:56%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-23.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-23.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:42	87278/87278	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:57%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-25.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-25.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:42	83774/83774	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:57%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-26.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-26.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:42	53046/53046	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:57%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-27.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-27.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:43	111702/111702	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:58%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-28.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-28.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:43	139776/139776	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:59%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-30.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-30.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:43	151814/151814	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:58%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-29.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-29.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:44	93332/93332	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:58:00%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-32.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-32.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:44	136254/136254	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:57:59%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-31.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-31.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:44	129450/129450	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Feb%202025%2023:58:00%20GMT	https://www.amazonebookpublishers.co/images/books/book-covers-33.webp	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/books/book-covers-33.webp	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:45	206746/206746	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:23%20GMT	https://www.amazonebookpublishers.co/images/amazon-sec-bg.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/amazon-sec-bg.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:45	537/537	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:36%20GMT	https://www.amazonebookpublishers.co/images/process-num-bg-hover.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/process-num-bg-hover.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:45	119133/119133	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:15%20GMT	https://www.amazonebookpublishers.co/images/footer-bg.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/footer-bg.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:46	1897/1897	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:30%20GMT	https://www.amazonebookpublishers.co/images/av-bg-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/av-bg-img.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:46	2431/2431	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:30%20GMT	https://www.amazonebookpublishers.co/images/av-bg-hover-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/av-bg-hover-img.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:46	76760/76760	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:35%20GMT	https://www.amazonebookpublishers.co/images/book-qoute-at.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/book-qoute-at.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:47	233984/233984	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:47%20GMT	https://www.amazonebookpublishers.co/images/services-banner-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/services-banner-img.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:47	233707/233707	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:45%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Ghostwriting-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Ghostwriting-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:47	210396/210396	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:41%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/book-editing-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/book-editing-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:48	233218/233218	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:41%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Book-Cover-Design-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Book-Cover-Design-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:48	219703/219703	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:45%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/E-book-Writing-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/E-book-Writing-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:48	245502/245502	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:44%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/E-book-cover-design-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/E-book-cover-design-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:49	224213/224213	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:43%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Book-Publishing-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Book-Publishing-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:49	218704/218704	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:42%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Book-marketing-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Book-marketing-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:49	194946/194946	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:40%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Biography-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Biography-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:50	201603/201603	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:46%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Memoir-writing-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Memoir-writing-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:50	287240/287240	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:43%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Book-Printing-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Book-Printing-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:50	180137/180137	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:44%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Book-trailer-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Book-trailer-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:51	173026/173026	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:39%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/audiobook-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/audiobook-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:51	122135/122135	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:39%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Author-Website-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Author-Website-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:51	196226/196226	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:42%20GMT	https://www.amazonebookpublishers.co/images/service-inner-banner/Book-Illustration-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-inner-banner/Book-Illustration-min.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:52	269107/269107	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:26%20GMT	https://www.amazonebookpublishers.co/images/main-service-bg.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/main-service-bg.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:52	230089/230089	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:35%20GMT	https://www.amazonebookpublishers.co/images/blog-bg-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/blog-bg-img.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:53	206664/206664	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:07%20GMT	https://www.amazonebookpublishers.co/images/contact-bg-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/contact-bg-img.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:53	5875/5875	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:35%20GMT	https://www.amazonebookpublishers.co/images/phone-bg-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/phone-bg-img.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:53	882768/882768	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:22%20GMT	https://www.amazonebookpublishers.co/images/all-services-bg.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/all-services-bg.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:53	6612/6612	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:14%20GMT	https://www.amazonebookpublishers.co/images/email-bg-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/email-bg-img.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:53	6085/6085	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:31%20GMT	https://www.amazonebookpublishers.co/images/map-bg-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/map-bg-img.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:54	23170/23170	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:16%20GMT	https://www.amazonebookpublishers.co/images/form-bg-img-contact.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/form-bg-img-contact.png	(from https://www.amazonebookpublishers.co/css/custom.css)
21:13:54	47954/47954	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:20%20GMT	https://www.amazonebookpublishers.co/images/aboutus/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/aboutus/1-min.png	(from https://www.amazonebookpublishers.co/about-us)
21:13:55	107229/107229	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:20%20GMT	https://www.amazonebookpublishers.co/images/aboutus/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/aboutus/2-min.png	(from https://www.amazonebookpublishers.co/about-us)
21:13:55	61288/61288	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:21%20GMT	https://www.amazonebookpublishers.co/images/abt.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/abt.png	(from https://www.amazonebookpublishers.co/about-us)
21:13:55	13279/13279	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:28%20GMT	https://www.amazonebookpublishers.co/images/av-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/av-01.png	(from https://www.amazonebookpublishers.co/about-us)
21:13:55	19708/19708	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:28%20GMT	https://www.amazonebookpublishers.co/images/av-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/av-02.png	(from https://www.amazonebookpublishers.co/about-us)
21:13:56	16081/16081	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:29%20GMT	https://www.amazonebookpublishers.co/images/av-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/av-03.png	(from https://www.amazonebookpublishers.co/about-us)
21:13:56	15084/15084	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:29%20GMT	https://www.amazonebookpublishers.co/images/av-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/av-04.png	(from https://www.amazonebookpublishers.co/about-us)
21:13:56	15761/15761	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:29%20GMT	https://www.amazonebookpublishers.co/images/av-05.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/av-05.png	(from https://www.amazonebookpublishers.co/about-us)
21:13:57	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jun%202025%2016:13:56%20GMT	https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.php	(from https://www.amazonebookpublishers.co/about-us)
21:13:57	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?1276555473&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit003a.js	(from https://www.amazonebookpublishers.co/about-us)
21:13:57	224/224	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:39%20GMT	https://www.amazonebookpublishers.co/images/service-icon.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-icon.png	(from https://www.amazonebookpublishers.co/services)
21:13:58	89538/89538	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:27%20GMT	https://www.amazonebookpublishers.co/images/mainservices/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/1-min.png	(from https://www.amazonebookpublishers.co/services)
21:13:59	79899/79899	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:27%20GMT	https://www.amazonebookpublishers.co/images/mainservices/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/2-min.png	(from https://www.amazonebookpublishers.co/services)
21:14:00	43660/43660	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:46%20GMT	https://www.amazonebookpublishers.co/images/service-qoute-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/service-qoute-img.png	(from https://www.amazonebookpublishers.co/services)
21:14:00	91154/91154	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:28%20GMT	https://www.amazonebookpublishers.co/images/mainservices/3-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/3-min.png	(from https://www.amazonebookpublishers.co/services)
21:14:00	67324/67324	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:29%20GMT	https://www.amazonebookpublishers.co/images/mainservices/5-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/5-min.png	(from https://www.amazonebookpublishers.co/services)
21:14:01	102062/102062	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:28%20GMT	https://www.amazonebookpublishers.co/images/mainservices/4-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/4-min.png	(from https://www.amazonebookpublishers.co/services)
21:14:01	79033/79033	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:30%20GMT	https://www.amazonebookpublishers.co/images/mainservices/7-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/7-min.png	(from https://www.amazonebookpublishers.co/services)
21:14:01	81155/81155	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:30%20GMT	https://www.amazonebookpublishers.co/images/mainservices/8-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/8-min.png	(from https://www.amazonebookpublishers.co/services)
21:14:01	121833/121833	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:29%20GMT	https://www.amazonebookpublishers.co/images/mainservices/6-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/6-min.png	(from https://www.amazonebookpublishers.co/services)
21:14:01	74227/74227	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:30%20GMT	https://www.amazonebookpublishers.co/images/mainservices/9-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/mainservices/9-min.png	(from https://www.amazonebookpublishers.co/services)
21:14:02	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jun%202025%2016:14:02%20GMT	https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.php	(from https://www.amazonebookpublishers.co/services)
21:14:02	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?2071941107&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submitd83e.js	(from https://www.amazonebookpublishers.co/services)
21:14:03	95251/95251	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:17%20GMT	https://www.amazonebookpublishers.co/images/ghostwriting/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/ghostwriting/1-min.png	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:03	579/579	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:18%20GMT	https://www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-01.png	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:03	463/463	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:18%20GMT	https://www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-02.png	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:04	400/400	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:18%20GMT	https://www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-03.png	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:04	662/662	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:18%20GMT	https://www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-04.png	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:04	629/629	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:19%20GMT	https://www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-05.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/ghostwriting/ghostwriting-05.png	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:05	73374/73374	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:26%20GMT	https://www.amazonebookpublishers.co/images/inner-tab-img.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/inner-tab-img.png	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:05	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jun%202025%2016:14:05%20GMT	https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.php	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:05	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?1996966957&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit7ee0.js	(from https://www.amazonebookpublishers.co/professional-ghostwriting-services)
21:14:06	80200/80200	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:11%20GMT	https://www.amazonebookpublishers.co/images/e-bookwriting/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookwriting/1-min.png	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:07	445/445	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:13%20GMT	https://www.amazonebookpublishers.co/images/e-bookwriting/e-bookwriting-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookwriting/e-bookwriting-01.png	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:07	468/468	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:13%20GMT	https://www.amazonebookpublishers.co/images/e-bookwriting/e-bookwriting-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookwriting/e-bookwriting-02.png	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:07	175000/175000	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:12%20GMT	https://www.amazonebookpublishers.co/images/e-bookwriting/22-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookwriting/22-min.png	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:07	572/572	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:13%20GMT	https://www.amazonebookpublishers.co/images/e-bookwriting/e-bookwriting-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookwriting/e-bookwriting-03.png	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:08	666/666	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:13%20GMT	https://www.amazonebookpublishers.co/images/e-bookwriting/e-bookwriting-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookwriting/e-bookwriting-04.png	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:08	81985/81985	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:12%20GMT	https://www.amazonebookpublishers.co/images/e-bookwriting/3-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookwriting/3-min.png	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:08	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jun%202025%2016:14:08%20GMT	https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.php	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:09	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?266645645&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit6945.js	(from https://www.amazonebookpublishers.co/ebook-writing-services)
21:14:09	80379/80379	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:38%20GMT	https://www.amazonebookpublishers.co/images/bookediting/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookediting/1-min.png	(from https://www.amazonebookpublishers.co/book-editing-services)
21:14:09	463/463	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:39%20GMT	https://www.amazonebookpublishers.co/images/bookediting/bookediting-icon-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookediting/bookediting-icon-01.png	(from https://www.amazonebookpublishers.co/book-editing-services)
21:14:10	643/643	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:39%20GMT	https://www.amazonebookpublishers.co/images/bookediting/bookediting-icon-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookediting/bookediting-icon-02.png	(from https://www.amazonebookpublishers.co/book-editing-services)
21:14:10	610/610	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:40%20GMT	https://www.amazonebookpublishers.co/images/bookediting/bookediting-icon-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookediting/bookediting-icon-03.png	(from https://www.amazonebookpublishers.co/book-editing-services)
